,fighter_name,id,type,matches
149480,Fernando Batista,179011,f,"[(179011, 169743, 'loss', 'Jun / 04 / 2016', '/events/NCE-5-Osvaldo-Paqueta-Awards-Edition-52197'), (179011, 222037, 'win', 'Apr / 09 / 2016', '/events/RBFC-Rio-Bonito-Fighting-Championship-3-51863'), (179011, 89351, 'win', 'Dec / 13 / 2015', '/events/MF-Maximus-Fight-3-50927'), (179011, 142087, 'loss', 'Jul / 04 / 2015', '/events/JF-Jungle-Fight-79-46665'), (179011, 176501, 'win', 'Jun / 07 / 2015', '/events/MF-Maximus-Fight-2-46275'), (179011, 185021, 'loss', 'Mar / 21 / 2015', '/events/Full-House-Battle-Home-9-44987'), (179011, 190949, 'win', 'Feb / 08 / 2015', '/events/MF-Maximus-Fight-1-44367'), (179011, 86518, 'loss', 'Oct / 03 / 2014', '/events/Shooto-Brazil-50-40511')]"
150546,Lucas Tavares,180077,f,"[(180077, 86755, 'loss', 'Jul / 30 / 2016', '/events/FO-Fight-On-3-54229'), (180077, 131373, 'loss', 'Jan / 16 / 2016', '/events/CFC-Cross-Fighting-Championship-2-49989'), (180077, 138681, 'loss', 'Dec / 14 / 2014', '/events/Imperium-MMA-Pro-11-Grand-Prix-2014-Final-Round-38639')]"
150612,Jose Soto,180143,f,"[(180143, 72117, 'loss', 'Jul / 29 / 2016', '/events/RFA-41-Clark-vs-Giles-53125'), (180143, 60417, 'win', 'Dec / 05 / 2015', '/events/XKO-Xtreme-Knockout-28-49415'), (180143, 143259, 'win', 'Jun / 27 / 2015', '/events/XKO-Xtreme-Knockout-26-46603'), (180143, 138881, 'loss', 'Mar / 28 / 2015', '/events/XKO-Xtreme-Knockout-25-44447'), (180143, 180145, 'win', 'Oct / 18 / 2014', '/events/XKO-Xtreme-Knockout-23-40603')]"
150872,Rafael Rodrigues da Silva,180403,f,"[(180403, 152507, 'loss', 'Jul / 30 / 2016', '/events/JF-Jungle-Fight-89-53591'), (180403, 138545, 'loss', 'Jul / 09 / 2016', '/events/AFC-41-Road-to-KSW-52883'), (180403, 176987, 'win', 'Sep / 27 / 2014', '/events/Sombrio-MMA-Sombrio-Championship-Fight-2-41545'), (180403, 126291, 'win', 'Sep / 21 / 2013', '/events/FF-Felino-Fight-3-32629'), (180403, 145755, 'win', 'Jul / 13 / 2013', '/events/IMMAF-Imbituba-MMA-Fight-2013-30947')]"
151082,Alexander Abad,180613,f,"[(180613, 229535, 'win', 'Jul / 02 / 2016', '/events/MV-Promotions-Glory-Fight-1-53715'), (180613, 49302, 'win', 'Jun / 27 / 2015', '/events/UWC-EVT-14-Bravo-vs-Suruy-46557')]"
151962,Thalles Renan Ferreira,181493,f,"[(181493, 82428, 'win', 'Dec / 13 / 2014', '/events/ADJF-Acai-do-Japa-Fight-2-41509')]"
152076,Nurbolat Kuandyk,181607,f,"[(181607, 131827, 'loss', 'Aug / 13 / 2016', '/events/Brace-42-Catubig-vs-Mullarkey-51387'), (181607, 220207, 'win', 'Apr / 16 / 2016', '/events/Brace-39-Christakos-vs-Manderson-51383'), (181607, 181609, 'win', 'Nov / 22 / 2014', '/events/BFW-Tournament-Season-1-Final-40057')]"
152110,Marc Guyon,181641,f,"[(181641, 215623, 'loss', 'Jul / 30 / 2016', '/events/AOW-Art-of-War-18-53173'), (181641, 176209, 'loss', 'Mar / 19 / 2016', '/events/UGB-MMA-Championship-14-Affliction-51213'), (181641, 163751, 'loss', 'Sep / 19 / 2015', '/events/Warrior-FC-2-Combat-Carnivale-48103'), (181641, 181639, 'loss', 'Jul / 31 / 2015', '/events/IMPI-FC-IMPI-Fighting-Championships-2-46405')]"
152204,Gabi Garcia,181735,f,"[(181735, 209925, 'win', 'Apr / 17 / 2016', '/events/Rizin-FF-Rizin-1-49809'), (181735, 211013, 'win', 'Dec / 31 / 2015', '/events/Rizin-FF-Iza-no-Mai-48359')]"
152304,Ryo Yamaguchi,181835,f,"[(181835, 46336, 'win', 'Jun / 12 / 2016', '/events/Pancrase-278-48377'), (181835, 57336, 'win', 'Apr / 26 / 2015', '/events/Pancrase-266-43473')]"
152324,Hiroki Hanawa,181855,f,"[(181855, 1726, 'win', 'Aug / 07 / 2016', '/events/Zst-Zst-53-Swat-155-53077'), (181855, 122891, 'draw', 'Jun / 19 / 2016', '/events/Zst-Swat-153-52281'), (181855, 122891, 'draw', 'Nov / 22 / 2015', '/events/Zst-Zst-Challenge-149-44405'), (181855, 177007, 'win', 'Jul / 12 / 2015', '/events/Zst-Zst-Challenge-143-44387'), (181855, 117149, 'draw', 'Apr / 12 / 2015', '/events/Zst-Zst-Challenge-140-44379'), (181855, 171239, 'win', 'Feb / 22 / 2015', '/events/Zst-Zst-Challenge-137-44371'), (181855, 122891, 'draw', 'Dec / 21 / 2014', '/events/Zst-Swat-58-38687'), (181855, 153567, 'win', 'Nov / 02 / 2014', '/events/Zst-Swat-57-38685')]"
152584,Velimurad Alkhasov,182115,f,"[(182115, 110931, 'win', 'Nov / 28 / 2015', '/events/ACB-26-Grand-Prix-Final-2015-49319'), (182115, 70788, 'win', 'Jun / 14 / 2015', '/events/ACB-20-Sochi-46611'), (182115, 83383, 'win', 'Apr / 17 / 2015', '/events/ACB-16-Grand-Prix-Berkut-2015-Stage-3-45329'), (182115, 155167, 'win', 'Nov / 14 / 2014', '/events/ACB-11-Vol-1-41833')]"
152890,Gun Oh Shim,182421,f,"[(182421, 20016, 'loss', 'Mar / 12 / 2016', '/events/Road-FC-29-Road-Fighting-Championship-29-49739'), (182421, 136097, 'loss', 'Mar / 21 / 2015', '/events/Road-FC-22-Road-Fighting-Championship-22-43901'), (182421, 182423, 'win', 'Nov / 09 / 2014', '/events/Road-FC-19-Road-Fighting-Championship-19-39937')]"
153002,Young Ki Hong,182533,f,"[(182533, 50416, 'loss', 'Dec / 26 / 2015', '/events/Road-FC-27-Road-Fighting-Championship-27-48369'), (182533, 169171, 'win', 'Oct / 09 / 2015', '/events/Road-FC-26-Road-Fighting-Championship-26-47523'), (182533, 19106, 'win', 'Jul / 25 / 2015', '/events/Road-FC-24-Road-Fighting-Championship-24-45825'), (182533, 141017, 'loss', 'Feb / 01 / 2015', '/events/Road-FC-21-Road-Fighting-Championship-21-42823'), (182533, 182535, 'win', 'Nov / 09 / 2014', '/events/Road-FC-19-Road-Fighting-Championship-19-39937')]"
153098,Carlos do Carmo Motta,182629,f,"[(182629, 207843, 'win', 'Jul / 31 / 2016', '/events/Shooto-Brazil-65-53829')]"
153146,Edgar Rodrigues de Oliveira,182677,f,"[(182677, 227383, 'win', 'Jul / 30 / 2016', '/events/JF-Jungle-Fight-89-53591'), (182677, 173333, 'loss', 'Nov / 15 / 2014', '/events/MMASH-MMA-Super-Heroes-7-42111')]"
153772,Renato Rangel,183303,f,"[(183303, 162331, 'win', 'Jul / 31 / 2016', '/events/Shooto-Brazil-65-53829'), (183303, 162199, 'win', 'Feb / 13 / 2016', '/events/Shooto-Brazil-61-50567'), (183303, 164245, 'win', 'Aug / 21 / 2015', '/events/Shooto-Brazil-56-Gaucho-vs-Alves-46857'), (183303, 176275, 'win', 'Apr / 24 / 2015', '/events/FTF-11-Borrachinha-vs-Wagnao-45301'), (183303, 153859, 'loss', 'Nov / 15 / 2014', '/events/FK-MMA-Favela-Kombat-12-42261')]"
153864,Klinger Pinheiro Ferreira,183395,f,"[(183395, 198737, 'win', 'May / 01 / 2016', '/events/MC-Mr-Cage-22-51855'), (183395, 28180, 'win', 'Dec / 05 / 2015', '/events/Shooto-Brazil-60-49333'), (183395, 144183, 'win', 'Jun / 26 / 2015', '/events/Shooto-Brazil-55-45997'), (183395, 174901, 'win', 'Feb / 21 / 2015', '/events/BWF-Big-Way-Fight-6-44521')]"
153940,Mateusz  Grabowski,183471,a,[]
154454,Yunier Valdez Fernandez,183985,f,"[(183985, 115303, 'win', 'Apr / 22 / 2016', '/events/Fight-Time-Promotions-Fight-Time-30-47903'), (183985, 71952, 'win', 'Sep / 18 / 2015', '/events/Fight-Time-Promotions-Fight-Time-27-46253'), (183985, 202349, 'win', 'Jul / 17 / 2015', '/events/Fight-Time-Promotions-Fight-Time-26-46251')]"
154464,Michael Ricketts,183995,f,"[(183995, 83937, 'win', 'Aug / 06 / 2016', '/events/HRMMA-Hardrock-MMA-82-53623'), (183995, 80164, 'win', 'Nov / 15 / 2014', '/events/Indestructible-Fight-Club-Fight-Night-3-42443'), (183995, 83933, 'win', 'Jun / 28 / 2014', '/events/Indestructible-Fight-Club-Fight-Night-2-42445')]"
155356,Clodoaldo Lima,184887,f,"[(184887, 134943, 'win', 'Apr / 18 / 2015', '/events/FA-Fatality-Arena-8-45719'), (184887, 182741, 'win', 'Nov / 22 / 2014', '/events/Coliseu-Fight-CFC-for-Rookies-42615')]"
155402,Phil Brooks,184933,a,[]
155490,Carlos Felipe,185021,f,"[(185021, 230827, 'win', 'Jul / 30 / 2016', '/events/FO-Fight-On-3-54229'), (185021, 135645, 'win', 'Apr / 09 / 2016', '/events/MNA-Supplements-MNA-MMA-Circuit-2-51663'), (185021, 179011, 'win', 'Mar / 21 / 2015', '/events/Full-House-Battle-Home-9-44987'), (185021, 101293, 'win', 'Nov / 29 / 2014', '/events/VFC-3-Velame-Fight-Combat-3-42649')]"
156616,Hiroki Kitsukawa,186147,f,"[(186147, 82517, 'win', 'Aug / 07 / 2016', '/events/Zst-Zst-52-Swat-154-53075'), (186147, 54405, 'win', 'Jun / 19 / 2016', '/events/Zst-Swat-153-52281'), (186147, 177007, 'win', 'Oct / 18 / 2015', '/events/Zst-Zst-Challenge-147-44401'), (186147, 21701, 'loss', 'Apr / 12 / 2015', '/events/Zst-Zst-45-44377'), (186147, 117143, 'draw', 'Dec / 21 / 2014', '/events/Zst-Swat-58-38687')]"
156632,Dzamal Gebenov,186163,f,"[(186163, 208561, 'win', 'Oct / 01 / 2015', '/events/Open-Fight-Moscow-Cup-2-48281'), (186163, 186165, 'win', 'Dec / 16 / 2014', '/events/Lionliga-Tajikistan-Cup-3-42871'), (186163, 0, 'win', 'Dec / 16 / 2014', '/events/Lionliga-Tajikistan-Cup-3-42871')]"
156902,Armen Stepanyan,186433,f,"[(186433, 0, 'win', 'Apr / 16 / 2016', '/events/WCA-2-Fight-Night-51285'), (186433, 215553, 'win', 'Feb / 06 / 2016', '/events/ACB-29-Poland-49945'), (186433, 210169, 'win', 'Oct / 24 / 2015', '/events/IFN-1-Lets-Begin-48675'), (186433, 74076, 'loss', 'Nov / 07 / 2014', '/events/3F-Extreme-Fight-Cage-2-41217')]"
156932,Daniel Chrzanowski,186463,f,"[(186463, 136021, 'loss', 'Apr / 16 / 2016', '/events/WCA-2-Fight-Night-51285'), (186463, 174393, 'loss', 'Mar / 21 / 2016', '/events/RXF-22-Romania-vs-Poland-51271'), (186463, 210177, 'loss', 'Dec / 04 / 2015', '/events/United-Fighting-Ostroleka-8-49353'), (186463, 221813, 'win', 'Apr / 11 / 2015', '/events/KWG-Grappler-Night-2-51813'), (186463, 0, 'win', 'Dec / 04 / 2014', '/events/United-Fighting-Ostroleka-7-51815'), (186463, 186465, 'win', 'Oct / 18 / 2014', '/events/KWG-Grappler-Night-1-42099')]"
157024,Muha Li,186555,f,"[(186555, 100551, 'loss', 'Jul / 30 / 2016', '/events/AOW-Art-of-War-18-53173'), (186555, 222613, 'win', 'Apr / 30 / 2016', '/events/AOW-Art-of-War-17-51951'), (186555, 215623, 'win', 'Jan / 16 / 2016', '/events/AOW-16-Art-of-War-16-49515'), (186555, 100551, 'loss', 'Oct / 03 / 2015', '/events/ADW-Abu-Dhabi-Warriors-3-46631'), (186555, 186567, 'loss', 'Sep / 16 / 2014', '/events/CKFC-Chinese-Kung-Fu-Championships-42925'), (186555, 186557, 'win', 'Aug / 12 / 2014', '/events/CKFC-Chinese-Kung-Fu-Championships-42921')]"
157034,Rige Hu,186565,f,"[(186565, 222613, 'win', 'Jul / 30 / 2016', '/events/AOW-Art-of-War-18-53173'), (186565, 171131, 'loss', 'Jan / 16 / 2016', '/events/AOW-16-Art-of-War-16-49515'), (186565, 199415, 'win', 'Nov / 21 / 2015', '/events/WSOFGC-1-World-Series-of-Fighting-Global-Championship-China-1-48939'), (186565, 199395, 'win', 'Jun / 20 / 2015', '/events/One-Championship-28-Dynasty-of-Champions-2-44475'), (186565, 186679, 'loss', 'Oct / 27 / 2014', '/events/CKFC-Chinese-Kung-Fu-Championships-42955'), (186565, 106385, 'loss', 'Sep / 09 / 2014', '/events/CKFC-Chinese-Kung-Fu-Championships-42923')]"
157132,Weili Zhang,186663,f,"[(186663, 10006, 'win', 'Aug / 07 / 2016', '/events/Rebels-Kunlun-Fight-Rebels-45-Kunlun-Fight-49-53205'), (186663, 100799, 'win', 'Jul / 10 / 2016', '/events/Kunlun-Fight-Kunlun-Fight-47-54565'), (186663, 181889, 'win', 'May / 22 / 2016', '/events/Top-FC-11-Top-FC-vs-Kunlun-Fight-52251'), (186663, 182857, 'win', 'Feb / 21 / 2016', '/events/Kunlun-Fight-38-Clash-of-the-Titans-2-50811'), (186663, 174275, 'win', 'Dec / 19 / 2015', '/events/Kunlun-Fight-35-World-Tour-50341'), (186663, 186673, 'win', 'Oct / 27 / 2014', '/events/CKFC-Chinese-Kung-Fu-Championships-42955'), (186663, 186665, 'win', 'Oct / 14 / 2014', '/events/CKFC-Chinese-Kung-Fu-Championships-42949'), (186663, 216987, 'loss', 'Nov / 09 / 2013', '/events/CMMAL-China-MMA-League-50345')]"
158458,Damian Frankiewicz,187989,f,"[(187989, 157349, 'win', 'Feb / 27 / 2016', '/events/PLMMA-63-ACF-8-Lobez-49949'), (187989, 84263, 'loss', 'Jun / 13 / 2015', '/events/BAMMA-21-DeVent-vs-Kone-45577'), (187989, 114323, 'win', 'Mar / 28 / 2015', '/events/BAMMA-19-Petley-vs-Stapleton-41135'), (187989, 120501, 'win', 'Jan / 10 / 2015', '/events/Octagon-Fight-Battle-for-Silesia-43429')]"
158666,Nick Skidmore,188197,f,"[(188197, 199219, 'loss', 'May / 28 / 2016', '/events/EMMA-Eternal-MMA-17-52657'), (188197, 121477, 'win', 'Feb / 20 / 2016', '/events/XFC-26-Xtreme-Fighting-Championship-26-50715')]"
158740,William Vincent,188271,f,"[(188271, 76944, 'win', 'Aug / 06 / 2016', '/events/HRMMA-Hardrock-MMA-82-53623'), (188271, 149445, 'loss', 'May / 20 / 2016', '/events/Ohio-Cage-Combat-15-Respect-52563'), (188271, 105293, 'win', 'Feb / 20 / 2016', '/events/Triple-X-Cagefighting-Legends-7-50463'), (188271, 82184, 'loss', 'Jan / 09 / 2016', '/events/DWTC-Dominion-Warrior-Tri-Combat-49973'), (188271, 204325, 'loss', 'Aug / 08 / 2015', '/events/WXC-59-Homeland-Pride-47379'), (188271, 72777, 'loss', 'Feb / 07 / 2015', '/events/TFC-Total-Fight-Challenge-43543')]"
159142,Teppei Maeyama,188673,f,"[(188673, 28145, 'loss', 'Mar / 21 / 2016', '/events/Shooto-Professional-Shooto-321-48981'), (188673, 199981, 'loss', 'Aug / 23 / 2015', '/events/Shooto-Foro-3-47089'), (188673, 154633, 'loss', 'Feb / 11 / 2015', '/events/Shooto-Gig-Tokyo-18-42879')]"
159144,Koyomi Matsushima,188675,f,"[(188675, 87380, 'loss', 'Apr / 08 / 2016', '/events/PXC-Pacific-Xtreme-Combat-53-51621'), (188675, 155763, 'win', 'Dec / 20 / 2015', '/events/Shooto-Professional-Shooto-1220-42789'), (188675, 61072, 'win', 'Sep / 21 / 2015', '/events/Shooto-Torao-16-ToraoTokyo-47249'), (188675, 180009, 'win', 'Aug / 07 / 2015', '/events/PXC-Pacific-Xtreme-Combat-49-47447'), (188675, 181589, 'win', 'May / 02 / 2015', '/events/Hybrid-Combat-Hybrid-Pro-Series-3-43727'), (188675, 24895, 'win', 'Feb / 11 / 2015', '/events/Shooto-Gig-Tokyo-18-42879')]"
159698,Shota Kaneko,189229,f,"[(189229, 165533, 'loss', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917'), (189229, 128843, 'loss', 'Jan / 25 / 2015', '/events/Brave-Brave-Fight-8-43815')]"
159700,Sukunahikona Yoshimoto,189231,f,"[(189231, 43543, 'win', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093'), (189231, 153089, 'win', 'Dec / 23 / 2015', '/events/Shooto-Border-Season-7-The-3rd-48685'), (189231, 189233, 'draw', 'Mar / 22 / 2015', '/events/Shooto-Border-Season-7-The-1st-43817')]"
159722,Iyori Akiba,189253,f,"[(189253, 158487, 'loss', 'Apr / 23 / 2016', '/events/Deep-Cage-Impact-2016-51345'), (189253, 80169, 'loss', 'Dec / 20 / 2015', '/events/Deep-74-Impact-48485'), (189253, 200901, 'win', 'Jul / 20 / 2015', '/events/Deep-Cage-Impact-2015-45829'), (189253, 82457, 'win', 'Apr / 05 / 2015', '/events/Tribe-Tokyo-Fight-TTF-Challenge-04-44219')]"
159836,Ho Young Yoon,189367,f,"[(189367, 105953, 'loss', 'Aug / 07 / 2016', '/events/Zst-Zst-53-Swat-155-53077'), (189367, 174929, 'loss', 'Jan / 31 / 2016', '/events/Road-FC-28-Road-Fighting-Championship-28-49741'), (189367, 163723, 'win', 'Feb / 01 / 2015', '/events/Road-FC-21-Road-Fighting-Championship-21-42823')]"
159840,Ik Hwan Jang,189371,f,"[(189371, 222479, 'win', 'Apr / 16 / 2016', '/events/Road-FC-30-Road-Fighting-Championship-30-51721'), (189371, 155649, 'win', 'Oct / 09 / 2015', '/events/Road-FC-26-Road-Fighting-Championship-26-47523'), (189371, 73692, 'loss', 'May / 09 / 2015', '/events/PRO-Fighting-PRO-FC-10-45363'), (189371, 189369, 'win', 'Feb / 01 / 2015', '/events/Road-FC-21-Road-Fighting-Championship-21-42823')]"
159848,Dae Young Jang,189379,f,"[(189379, 174927, 'loss', 'Oct / 09 / 2015', '/events/Road-FC-26-Road-Fighting-Championship-26-47523'), (189379, 196635, 'win', 'May / 02 / 2015', '/events/Road-FC-23-Road-Fighting-Championship-23-44783'), (189379, 189377, 'win', 'Feb / 01 / 2015', '/events/Road-FC-21-Road-Fighting-Championship-21-42823')]"
159922,Ruben Redman,189453,f,"[(189453, 140155, 'loss', 'Aug / 05 / 2016', '/events/NEF-Lookin-for-a-Fight-53865'), (189453, 97865, 'loss', 'May / 14 / 2016', '/events/NEF-23-Cage-the-Cape-53869')]"
160256,Jun Sato,189787,f,"[(189787, 0, 'win', 'Mar / 27 / 2016', '/events/Deep-Nagoya-Impact-2016-51537'), (189787, 189785, 'loss', 'Mar / 08 / 2015', '/events/Deep-Nagoya-Impact-Kobudo-Fight-43949')]"
160782,Kazuhisa Tanaka,190313,f,"[(190313, 147415, 'win', 'Jun / 12 / 2016', '/events/Pancrase-278-48377'), (190313, 70169, 'win', 'Mar / 13 / 2016', '/events/Pancrase-276-48373'), (190313, 76319, 'loss', 'Nov / 28 / 2015', '/events/Pancrase-272-48125'), (190313, 116747, 'loss', 'Oct / 04 / 2015', '/events/Pancrase-270-46199'), (190313, 60000, 'loss', 'Mar / 15 / 2015', '/events/Pancrase-265-43471'), (190313, 131307, 'loss', 'Jul / 13 / 2014', '/events/Pancrase-Pancrase-Gate-12th-Chance-38727')]"
161164,Silvia Gonzalez,190695,f,"[(190695, 218173, 'win', 'Mar / 12 / 2016', '/events/CFC-Coliseum-Fighting-Championship-51193'), (190695, 218163, 'loss', 'Feb / 06 / 2016', '/events/KFP-Kuna-Fight-Paraguay-50671'), (190695, 203623, 'win', 'Jul / 17 / 2015', '/events/The-Fight-Club-Pilsen-Submission-MMA-3-47193'), (190695, 190693, 'win', 'Feb / 15 / 2015', '/events/Scorpion-Challenger-Dubai-Fighting-Championship-44255')]"
161174,Nikolai Dakin,190705,f,"[(190705, 10579, 'win', 'Apr / 16 / 2016', '/events/Fight-Star-Battle-on-Sura-5-51735'), (190705, 168861, 'loss', 'Jan / 30 / 2016', '/events/Professional-Combat-Sambo-Battle-of-Warriors-50445'), (190705, 167443, 'win', 'Sep / 26 / 2015', '/events/Fight-Star-Battle-on-Sura-4-48581'), (190705, 160455, 'win', 'Feb / 22 / 2015', '/events/Fight-Star-Battle-on-Sura-3-44017')]"
161802,Joel Fahey,191333,a,[]
162330,Daichi Abe,191861,f,"[(191861, 220089, 'win', 'Apr / 24 / 2016', '/events/Pancrase-277-48375')]"
162332,Takuya Goto,191863,f,"[(191863, 56157, 'loss', 'Jul / 31 / 2016', '/events/Pancrase-Osaka-53093'), (191863, 197719, 'win', 'Jul / 26 / 2015', '/events/Pancrase-Osaka-45913'), (191863, 95253, 'loss', 'Apr / 26 / 2015', '/events/Pancrase-266-43473')]"
162880,Cleberson Melo,192411,f,"[(192411, 218363, 'loss', 'Aug / 05 / 2016', '/events/Thunder-Fight-8-Silverio-vs-Nunes-53747')]"
162978,Yutaro Muramoto,192509,f,"[(192509, 42122, 'loss', 'Mar / 18 / 2016', '/events/PXC-Pacific-Xtreme-Combat-52-50603'), (192509, 48724, 'win', 'Dec / 04 / 2015', '/events/PXC-Pacific-Xtreme-Combat-50-49511'), (192509, 81116, 'win', 'Sep / 23 / 2015', '/events/Tribe-Tokyo-Fight-TTF-Challenge-05-47321'), (192509, 129635, 'loss', 'Jul / 18 / 2015', '/events/WCF-Wardog-Cage-Fight-5-45455'), (192509, 157975, 'win', 'Mar / 22 / 2015', '/events/Heat-Heat-35-44457')]"
163376,Natsumi Ito,192907,f,"[(192907, 116729, 'loss', 'Mar / 13 / 2016', '/events/Pancrase-276-48373')]"
163396,Mashimashi Suzuki,192927,f,"[(192927, 31157, 'win', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917'), (192927, 74289, 'loss', 'Feb / 28 / 2016', '/events/Grachan-Brave-Grachan-22-Brave-Fight-12-49015'), (192927, 101539, 'loss', 'Jul / 13 / 2014', '/events/Pancrase-Pancrase-Gate-12th-Chance-38727'), (192927, 165189, 'win', 'Jul / 13 / 2014', '/events/Pancrase-Pancrase-Gate-12th-Chance-38727')]"
163466,Seigo Yamamoto,192997,f,"[(192997, 197719, 'loss', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917'), (192997, 94469, 'win', 'May / 22 / 2016', '/events/Grachan-One-More-Chance-Grachan-23-1MC-Vol-1-49017'), (192997, 193417, 'win', 'Mar / 27 / 2016', '/events/Deep-Nagoya-Impact-2016-51537')]"
164002,Sijara Eubanks,193533,f,"[(193533, 151853, 'win', 'Jul / 29 / 2016', '/events/Invicta-FC-18-Grasso-vs-Esquibel-53045'), (193533, 119071, 'loss', 'Oct / 31 / 2015', '/events/CFFC-52-Horcher-vs-Regman-47897'), (193533, 80858, 'win', 'Apr / 24 / 2015', '/events/Invicta-FC-12-Kankaanpaa-vs-Souza-44525')]"
164146,Naoto Nasi Goreng,193677,f,"[(193677, 157825, 'loss', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917'), (193677, 15242, 'win', 'May / 22 / 2016', '/events/Grachan-One-More-Chance-Grachan-23-1MC-Vol-1-49017'), (193677, 193427, 'NC', 'Feb / 28 / 2016', '/events/Grachan-Brave-Grachan-22-Brave-Fight-12-49015'), (193677, 131097, 'loss', 'Nov / 29 / 2015', '/events/Grachan-Grachan-20-48277'), (193677, 129001, 'win', 'Aug / 01 / 2015', '/events/Grachan-Grachan-18-46627'), (193677, 185023, 'win', 'Mar / 21 / 2015', '/events/WCF-Wardog-Cage-Fight-2-45019')]"
164152,Yutaka Imamura,193683,f,"[(193683, 200221, 'win', 'Aug / 07 / 2016', '/events/Grachan-One-More-Chance-Grachan-24-1MC-Vol-2-52917'), (193683, 222299, 'win', 'Apr / 29 / 2016', '/events/Wardog-Cage-Fight-Wardog-9-51909'), (193683, 198331, 'loss', 'Jan / 31 / 2016', '/events/Grachan-WCF-Grachan-21-Wardog-Cage-Fight-8-49013'), (193683, 200221, 'loss', 'Jun / 21 / 2015', '/events/Grachan-Grachan-17-45663'), (193683, 193685, 'win', 'Mar / 21 / 2015', '/events/WCF-Wardog-Cage-Fight-2-45019')]"
164402,Liviu Butuc,193933,f,"[(193933, 199703, 'win', 'Feb / 21 / 2016', '/events/IF-Iron-Fighter-6-50717'), (193933, 0, 'win', 'Dec / 19 / 2015', '/events/Kombat-League-Thug-Fight-50337'), (193933, 211137, 'win', 'Jul / 26 / 2015', '/events/Kombat-League-Gladiators-9-48899'), (193933, 139557, 'loss', 'Jun / 02 / 2015', '/events/Kombat-League-PN-Fight-Cup-5-46221'), (193933, 96555, 'loss', 'Apr / 03 / 2015', '/events/Kombat-League-Cage-Fight-18-45147'), (193933, 193935, 'draw', 'Mar / 28 / 2015', '/events/Kombat-League-Facts-Not-Words-45053')]"
165062,Marcos Matos,194593,f,"[(194593, 115443, 'win', 'Jul / 30 / 2016', '/events/JF-Jungle-Fight-89-53591'), (194593, 127359, 'loss', 'Sep / 19 / 2015', '/events/Thunder-Fight-5-Para-vs-Negao-48111'), (194593, 194591, 'win', 'Apr / 11 / 2015', '/events/Thunder-Fight-3-Gameth-vs-Para-44745')]"
165106,A.J. McKee,194637,f,"[(194637, 128147, 'win', 'Apr / 16 / 2016', '/events/Bellator-152-Freire-vs-Souza-49221'), (194637, 136337, 'win', 'Dec / 04 / 2015', '/events/Bellator-147-Thomson-vs-Villaseca-47605'), (194637, 164811, 'win', 'Aug / 28 / 2015', '/events/Bellator-141-Guillard-vs-Girtz-46865'), (194637, 130765, 'win', 'Apr / 10 / 2015', '/events/Bellator-136-Brooks-vs-Jansen-43911')]"
165568,Hidemasa Soga,195099,f,"[(195099, 193417, 'win', 'Apr / 23 / 2016', '/events/Deep-Cage-Impact-2016-51345'), (195099, 182137, 'loss', 'Apr / 12 / 2015', '/events/Kunlun-Fight-22-World-Tour-45201')]"
165670,Joseph Ramirez,195201,f,"[(195201, 208607, 'loss', 'Aug / 04 / 2016', '/events/TPF-28-Tachi-Palace-Fights-28-53177')]"
166060,Jon Marc Cortez,195591,f,"[(195591, 214047, 'loss', 'Feb / 20 / 2016', '/events/SFL-46-SFL-America-8-51311')]"
167094,Dmytro Predebaylo,196625,f,"[(196625, 218013, 'win', 'Jun / 04 / 2016', '/events/League-MMA-Battle-in-Mountains-2-52751'), (196625, 216551, 'win', 'May / 20 / 2016', '/events/WF-West-Fight-21-51887'), (196625, 216769, 'win', 'Apr / 22 / 2016', '/events/WF-West-Fight-20-51447'), (196625, 0, 'loss', 'Feb / 14 / 2016', '/events/ECSF-Grizzly-Grand-Prix-50629'), (196625, 146265, 'loss', 'Apr / 18 / 2015', '/events/World-Cossack-Fight-Federation-MMA-Cup-2-45507'), (196625, 187301, 'loss', 'Dec / 13 / 2014', '/events/ECSF-Iron-Fist-2-43253')]"
167530,Kaleka Kabanda,197061,f,"[(197061, 229085, 'win', 'Aug / 05 / 2016', '/events/EFC-52-EFC-Worldwide-52-53593'), (197061, 154225, 'loss', 'Apr / 22 / 2016', '/events/EFC-Extreme-Fighting-Championship-48-51913'), (197061, 117817, 'win', 'Nov / 07 / 2015', '/events/EFC-Extreme-Fighting-Championship-45-49181'), (197061, 149815, 'win', 'Aug / 08 / 2015', '/events/EFC-Extreme-Fighting-Championship-42-46309'), (197061, 197059, 'win', 'May / 07 / 2015', '/events/EFC-Extreme-Fighting-Championship-39-43417')]"
167900,Maicon Maicon,197431,f,"[(197431, 183297, 'loss', 'Sep / 25 / 2015', '/events/Top-Strike-Top-Strike-2-48313'), (197431, 197433, 'win', 'Apr / 18 / 2015', '/events/FA-Fatality-Arena-8-45719')]"
